회차,지역,선거구명,기호,정당명,성명,한자,성별,생년월일,(연령),직업,학력,경력,경력2,year,age1,seoul,yeonsei,korea,sky,undergra,master,phd,law,politic,corp,govern,election,지지율,_merge,edu1,rating_1
1,광주_전라,광양시,3,무소속,박양표,朴洋杓,남,1939,56,무직,순천고졸,광양읍장,NA,1995,56,0,0,0,0,0,0,0,0,0,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,여천시,5,무소속,조길환,趙吉煥,남,1952,43,대학교수,조선대대학원졸,전남도지방도시계획위원회위원,여수시도시계획위원회위원,1995,43,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,신안군,2,무소속,김정주,金庭柱,남,1935,59,무,목포공업고졸,,NA,1995,60,0,0,0,0,0,0,0,0,0,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,여천시,3,무소속,서광식,徐光植,남,1935,59,농업,전남대졸,여천군농촌지도소삼일지소장,여천시주삼동장,1995,60,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,김제시,8,무소속,홍기혁,洪紀赫,남,1946,49,회사원,서울대졸,호남제면대표,봉황농공단지협의회장,1995,49,1,0,0,1,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,무주군,5,무소속,이흥주,李興周,남,1934,60,무,성균관대중퇴,무주군부군수,남원시부시장,1995,61,0,0,0,0,0,0,0,0,0,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,해남군,4,무소속,임선규,任善圭,남,1956,38,사업,한국외대대학원졸,프랑스통신사외신기자,NA,1995,39,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,순창군,2,무소속,김근호,金根鎬,남,1944,51,농업,전남대졸,농업.축산업,NA,1995,51,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,영광군,5,무소속,조영표,曺泳杓,남,1935,59,농업,전남대졸업,영광고교교사,영광읍장,1995,60,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,진도군,3,무소속,조극현,曺極鉉,남,1936,59,수산업,동국대졸,진도군수협조합장,한일미역수출입민간회담한국대표,1995,59,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,익산시,5,무소속,박경철,朴慶澈,남,1956,39,정치인,성균관대대학원과정수료,새익산창조시민연합대표,NA,1995,39,0,0,0,0,0,1,0,0,1,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,남원시,4,무소속,하대식,河大植,남,1941,54,기업인,건국대대학원졸,월남전우회전라북도지회장,35사단부사단장,1995,54,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,무안군,3,무소속,김영록,金永록,남,1929,66,상업,동국대법과졸,무안안창장학회대표,김해김씨무안종친회장,1995,66,0,0,0,0,0,0,0,0,0,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,장성군,3,무소속,변선의,邊宣義,남,1941,53,무직,고려대법대졸,장성읍장,장성군군정자문회의부회장,1995,54,0,0,1,1,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,장흥군,2,무소속,노평식,魯枰植,남,1939,55,농업,여수수산고졸,관산농업협동조합장2대역임,장흥농지개량조합장2대역임,1995,56,0,0,0,0,0,0,0,0,0,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,영광군,4,무소속,김천식,金千植,남,1942,53,무,서울총회신학대졸업,영광군청근무,영광읍교회집사,1995,53,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,부안군,3,무소속,정형모,鄭炯謨,남,1945,50,사업,예장총회신학대졸,평민당조직부장,NA,1995,50,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,익산시,7,무소속,이종화,李鍾和,남,1936,58,무,원광대대학원졸업,이리시사회과장,익산군기획실장,1995,59,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,여천시,8,무소속,허영문,許永文,남,1944,50,농업,호남대경영행정대학원고급관리자,여천시의회의장,NA,1995,51,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,김제시,4,무소속,윤창호,尹昌鎬,남,1937,58,농업,전북대행정대학원수료,김제시의회의장,NA,1995,58,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,순천시,3,무소속,권준표,權俊杓,남,1934,60,무,조선대졸,순천부시장,도지사정책보좌관,1995,61,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,남구,4,무소속,김규수,金圭洙,남,1943,52,협동프라자회장,전남대졸,광주서구의회초대의장,광주남구의회의원,1995,52,0,0,0,0,1,0,0,0,0,1,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,전주시,6,무소속,태기표,太基杓,남,1948,46,사업,서울대대학원졸,민정당중앙위총간사,NA,1995,47,1,0,0,1,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,함평군,3,무소속,이연행,李蓮行,남,1940,54,사업,전남행정대학원수료,전남도의원,NA,1995,55,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,군산시,4,무소속,고병태,高炳泰,남,1932,63,회사원,전북대졸,군산중앙상고교장,군옥발전연구소이사장,1995,63,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,여천군,3,무소속,조남선,趙南鮮,남,1939,56,수산업,전남대행정대학원관리자과정수료,여수수협조합장,여수고등학교동창회부회장,1995,56,0,0,0,0,0,1,0,0,0,0,0,0,14.02658176,master only (1),2,14.02658176
1,광주_전라,고창군,2,무소속,안행연,安幸淵,남,1933,62,농업,원광대학교졸업,공화당사무국장,자유총연맹고창군지부장,1995,62,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,진안군,3,무소속,김규식,金圭植,남,1948,47,무,중졸검정고시,농업13년,지방공무원13년,1995,47,0,0,0,0,0,0,0,0,0,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,무주군,4,무소속,이기철,李基喆,남,1937,58,수의사,전북대졸,민주당지구당부위원장,민주당무주군운영위원회회장,1995,58,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,김제시,6,무소속,이종달,李鐘達,남,1932,63,농업,전북대졸,김제군농협참사,만경중학교교감,1995,63,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,담양군,3,무소속,전천수,田天洙,남,1931,63,기타,서울대문리대2년수료,감사원감사관,제12대국회의원선거입후보,1995,64,1,0,0,1,0,0,0,0,0,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,순창군,3,무소속,김홍필,金洪馝,남,1936,58,정치인,동국대졸,군4H연합회장,김대중후보선거대책순창연락소장,1995,59,0,0,0,0,1,0,0,0,1,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,서구,3,무소속,범진호,范珍豪,남,1942,52,알월문화연구소이사장,성균관대경상대학경영학과4년,조선전기공업(주)대표이사,NA,1995,53,0,0,0,0,1,0,0,0,0,1,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,구례군,3,무소속,전경태,全京泰,남,1948,47,정치인,순천농고졸,구례군의회의장,구례군의원,1995,47,0,0,0,0,0,0,0,0,1,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,장성군,4,무소속,장홍기,張洪起,남,1940,55,수의사,전남대농대졸,ROTC장교임관,장성군민방위교육강사,1995,55,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,전주시,3,무소속,이양재,李良宰,남,1943,51,사업,원광대졸,전북승마협회아사,행정공무원,1995,52,0,0,0,0,1,0,0,0,0,0,0,0,14.02658176,master only (1),1,14.02658176
1,광주_전라,강진군,3,무소속,최영범,崔泳梵,남,1948,46,정당인,국민대법학과중퇴,민주당선전부국장,"13,14대김대중대선후보연설원",1995,47,0,0,0,0,0,0,0,0,1,0,0,0,14.02658176,master only (1),0,14.02658176
1,광주_전라,나주시,2,무소속,나인수,羅仁洙,남,1934,60,농업,전남대행정대학원졸,함평부군수,나주부군수,1995,61,0,0,0,0,0,1,0,0,0,0,0,1,14.02658176,master only (1),2,14.02658176
1,광주_전라,무안군,1,민자당,박민재,朴珉載,남,1936,59,무직,전남대법과졸,무안군청15년근무,보해양조이사,1995,59,0,0,0,0,0,0,0,0,0,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,완주군,1,민자당,최충일,崔忠一,남,1942,53,정당인,한국방송대졸,무주.고창군수,김제시장,1995,53,0,0,0,0,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,진안군,1,민자당,송남오,宋南吾,남,1939,55,무,전주공고졸업,진안부군수,민정당전북제4지구당사무국장,1995,56,0,0,0,0,0,0,0,0,0,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,남구,1,민자당,김동섭,金東燮,남,1933,61,정당인,전남대졸,광주시보건사회국장,화순군부군수,1995,62,0,0,0,0,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,북구,1,민자당,오병남,吳炳南,남,1934,60,전공무원,전남대졸,광주광역시북구청장,시청종합건설본부장,1995,61,0,0,0,0,1,0,0,0,0,0,1,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,여천시,1,민자당,정성환,鄭成還,남,1935,60,정당인,조선대학교대학원졸,여천시부시장,순천시부시장,1995,60,0,0,0,0,0,1,0,0,1,0,0,0,3.799999952,matched (3),2,14.02658176
1,광주_전라,서구,1,민자당,문영식,文營植,남,1931,63,회사원,광주농업고등학교졸업,광산구청장정년퇴임(92년),NA,1995,64,0,0,0,0,0,0,0,0,0,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,보성군,1,민자당,김정순,金晶淳,남,1932,63,보성문화원장,광주동공립중5년수료,보성군내무과장,보성군새마을과장,1995,63,0,0,0,0,0,0,0,0,0,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,남원시,1,민자당,이동기,李東騎,남,1936,59,정당인,충남대중퇴,익산군수,민자당남원시지구당고문,1995,59,0,0,0,0,0,0,0,0,1,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,고흥군,1,민자당,김원석,金元錫,남,1934,60,상업,조선대법정대졸,용인.마포경찰서장,NA,1995,61,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,곡성군,1,민자당,김중균,金重均,남,1938,57,농업,곡성농고졸,철도공무원32년근무,곡성역장5년,1995,57,0,0,0,0,0,0,0,0,0,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,무주군,1,민자당,조한준,趙漢俊,남,1939,56,상업,외국어대졸,무주군JC초대회장,민자당수석상무위원,1995,56,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,동구,1,민자당,이광현,李光鉉,남,1935,59,무직,광주고졸,광주동구청장,광주광역시지방공무원교육원장,1995,60,0,0,0,0,0,0,0,0,0,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,완도군,1,민자당,최봉래,崔鳳來,남,1937,58,기타,전남대학교정치학과졸,무안부군수,완도부군수,1995,58,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,순천시,1,민자당,오영기,吳英基,남,1934,60,상업,전남대경영대학원연구과정수료,순천상공회의소회장9년,국제로타리3710지구총재,1995,61,0,0,0,0,0,1,0,0,0,0,0,0,3.799999952,matched (3),2,14.02658176
1,광주_전라,김제시,1,민자당,정희운,鄭禧云,남,1935,59,연구소장,전북대졸,김제군수,새만금사업소장,1995,60,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,목포시,1,민자당,김남진,金南鎭,남,1940,55,정당인,서울대졸,민주당정책실전문위원,민주자유당목포시지구당부위원장,1995,55,1,0,0,1,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,여천군,1,민자당,주두실,朱頭實,남,1936,58,기타,조선대법정대학졸,여수시부시장,여천시부시장,1995,59,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,광양시,1,민자당,김영일,金英一,남,1944,51,회사원,한양대행정학과졸,민주자유당중앙상무위원,NA,1995,51,0,0,0,0,0,0,0,0,0,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,군산시,1,민자당,원형연,元亨淵,남,1935,59,정당인,전북대졸,군산시부시장,옥구군수,1995,60,0,0,0,0,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,장수군,1,민자당,장재영,張在英,남,1945,50,축협조합장,농협대학졸,민자당장수군연락소장,장수청년회의소회장,1995,50,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,부안군,1,민자당,허동일,許棟一,남,1933,61,정당인,정읍농고졸,정읍군수,부안군수,1995,62,0,0,0,0,0,0,0,0,1,0,0,0,3.799999952,matched (3),0,14.02658176
1,광주_전라,여수시,1,민자당,김선규,金宣圭,남,1935,60,정당인,서울법대졸,공무원23년,민자당여수시지구당위원장,1995,60,0,0,0,0,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,장성군,1,민자당,김영남,金永男,남,1928,67,상업,전남대농대졸,장성군청새마을과장,고흥군내무과장,1995,67,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,임실군,1,민자당,홍순균,洪淳均,남,1933,62,정당인,서울대대학원졸,제1회행정고시합격,공업진흥청검사국장,1995,62,1,0,0,1,0,1,0,0,1,0,0,0,3.799999952,matched (3),2,14.02658176
1,광주_전라,화순군,1,민자당,조범종,曺凡鐘,남,1933,61,농업,조선대공과대학건축공학과중퇴,대한석탄공사화순광업소보안계장,동신(주)경남사무소장,1995,62,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,영암군,1,민자당,전정식,全正植,남,1936,59,정치인,전남대문리대졸,곡성군수,영암군수,1995,59,0,0,0,0,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,전주시,1,민자당,조명근,趙明根,남,1934,61,정치인,고려대졸,도기획실장,정읍시장,1995,61,0,0,1,1,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,광산구,1,민자당,양해달,梁海達,남,1931,63,목장대표,동국대졸,전남도감사실장,광주시감사실장,1995,64,0,0,0,0,1,0,0,0,0,1,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,익산시,1,민자당,이병준,李丙駿,남,1934,60,무,전북대졸업,정주시장,김제시장,1995,61,0,0,0,0,1,0,0,0,0,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,정읍시,1,민자당,강광,姜廣,남,1936,58,정당인,성균관대졸,정읍경찰서장,전주경찰서장,1995,59,0,0,0,0,1,0,0,0,1,0,0,0,3.799999952,matched (3),1,14.02658176
1,광주_전라,보성군,2,민주당,문광웅,文光雄,남,1943,52,사업,국민대중퇴,벌교JC회장,벌교읍장,1995,52,0,0,0,0,0,0,0,0,0,0,0,1,48.79999924,matched (3),0,14.02658176
1,광주_전라,완도군,2,민주당,차관훈,車官薰,남,1939,55,정당인,전남대행정대학원1년수료,민주당상임고문,NA,1995,56,0,0,0,0,0,1,0,0,1,0,0,1,48.79999924,matched (3),2,14.02658176
1,광주_전라,진안군,2,민주당,임수진,林守鎭,남,1945,49,정당인,휘문고졸업,전북4h구락부연합회장,전북도의회의원,1995,50,0,0,0,0,0,0,0,0,1,0,0,1,48.79999924,matched (3),0,14.02658176
1,광주_전라,장성군,2,민주당,김흥식,金興植,남,1937,58,숙박업,광주사범학교졸,전라남도교육위원,(주)일진부사장,1995,58,0,0,0,0,0,0,0,0,0,0,0,1,48.79999924,matched (3),0,14.02658176
1,광주_전라,남원시,2,민주당,이정규,李淀圭,남,1934,60,정당인,동국대대학원졸,남원군수,정읍시장,1995,61,0,0,0,0,0,1,0,0,1,0,0,1,48.79999924,matched (3),2,14.02658176
1,광주_전라,장흥군,1,민주당,김재종,金在鍾,남,1935,60,정당인,전남대학교경영대학원경영자과정,전라남도관재담당관,장흥군부군수,1995,60,0,0,0,0,0,1,0,0,1,0,0,1,48.79999924,matched (3),2,14.02658176
1,광주_전라,장수군,2,민주당,김상두,金祥斗,남,1934,61,농업,전북대졸,장수군산림조합장,임협중앙회전북도지회장,1995,61,0,0,0,0,1,0,0,0,0,0,0,1,48.79999924,matched (3),1,14.02658176
1,광주_전라,여수시,2,민주당,김광현,金光顯,남,1940,54,공업,고대법대졸,국제로타리클럽3710지구총재,아.태평화재단후원위원,1995,55,0,0,1,1,1,0,0,0,0,0,0,1,48.79999924,matched (3),1,14.02658176
1,광주_전라,구례군,1,민주당,이동승,李東昇,남,1942,53,정당인,전남대졸,민주당지구당부위원장,화순군농산.민방위과장,1995,53,0,0,0,0,1,0,0,0,1,0,0,1,48.79999924,matched (3),1,14.02658176
1,광주_전라,무주군,2,민주당,김세웅,金世雄,남,1953,41,정치인,방송대졸,전북도의회내무위원장,아.태평화재단중앙위원,1995,42,0,0,0,0,1,0,0,0,1,0,0,1,48.79999924,matched (3),1,14.02658176
1,광주_전라,북구,2,민주당,김태홍,金泰弘,남,1942,52,정치인,서울대졸,한국일보기자,기자협회장,1995,53,1,0,0,1,1,0,0,0,1,0,0,1,48.79999924,matched (3),1,14.02658176
1,광주_전라,서구,2,민주당,이정일,李廷一,남,1946,49,호남대학교시간강사,전남대학교행정대학원졸업,광주광역시감사실장,"북구청장,서구청장",1995,49,0,0,0,0,0,1,0,0,0,0,0,1,48.79999924,matched (3),2,14.02658176
1,광주_전라,여천군,2,민주당,정근진,鄭根溱,남,1933,62,수산업,여수수산고졸,여천군의회초대의장,수산청수산조정위원,1995,62,0,0,0,0,0,0,0,0,0,0,0,1,48.79999924,matched (3),0,14.02658176
1,광주_전라,함평군,1,민주당,정원강,鄭元强,남,1929,66,정당인,목포중졸,"완도,신안,광양,해남군수",전남도의원,1995,66,0,0,0,0,0,0,0,0,1,0,0,1,48.79999924,matched (3),0,14.02658176
1,광주_전라,완주군,2,민주당,임명환,林明煥,남,1932,62,정당인,중앙대중퇴,무주.진안.완주군수,(주)비사벌대표,1995,63,0,0,0,0,0,0,0,0,1,0,0,1,48.79999924,matched (3),0,14.02658176
1,광주_전라,전주시,2,민주당,이창승,李彰承,남,1946,48,사업,전주상고졸,전주코아호텔이사,전주YMCA이사장,1995,49,0,0,0,0,0,0,0,0,0,0,0,1,48.79999924,matched (3),0,14.02658176
1,광주_전라,곡성군,2,민주당,오치봉,吳治奉,남,1949,45,정치인,전남대행정대학원1년수료,"곡성축협제3,4대조합장역임",전라남도의회의원,1995,46,0,0,0,0,0,1,0,0,1,0,0,0,48.79999924,matched (3),2,14.02658176
